YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2008,1,IA,"Electric Generators, Independent Power Producers",Nuclear,457143
2008,1,IA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,237
2008,1,IA,"Electric Generators, Independent Power Producers",Wind,130977
2008,1,IA,"Electric Generators, Independent Power Producers",Other Biomass,8782
2008,1,IA,"Electric Generators, Independent Power Producers",Total,597381
2008,1,IA,"Combined Heat and Power, Commercial Power",Coal,17689
2008,1,IA,"Combined Heat and Power, Commercial Power",Petroleum,733
2008,1,IA,"Combined Heat and Power, Commercial Power",Natural Gas,265
2008,1,IA,"Combined Heat and Power, Commercial Power",Other Biomass,2928
2008,1,IA,"Combined Heat and Power, Commercial Power",Total,21615
2008,1,IA,"Combined Heat and Power, Industrial Power",Coal,88454
2008,1,IA,"Combined Heat and Power, Industrial Power",Petroleum,20
2008,1,IA,"Combined Heat and Power, Industrial Power",Natural Gas,104
2008,1,IA,"Combined Heat and Power, Industrial Power",Other Biomass,60
2008,1,IA,"Combined Heat and Power, Industrial Power",Total,88637
2008,1,ID,Total Electric Power Industry,Coal,11021
2008,1,ID,Total Electric Power Industry,Petroleum,16
2008,1,ID,Total Electric Power Industry,Natural Gas,222149
2008,1,ID,Total Electric Power Industry,Hydroelectric Conventional,535920
2008,1,ID,Total Electric Power Industry,Wind,20185
2008,1,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,39369
2008,1,ID,Total Electric Power Industry,Geothermal,3446
2008,1,ID,Total Electric Power Industry,Other,2188
2008,1,ID,Total Electric Power Industry,Total,834294
2008,1,ID,"Electric Generators, Electric Utilities",Petroleum,16
2008,1,ID,"Electric Generators, Electric Utilities",Natural Gas,38475
2008,1,ID,"Electric Generators, Electric Utilities",Hydroelectric Conventional,512140
2008,1,ID,"Electric Generators, Electric Utilities",Total,550630
2008,1,ID,"Electric Generators, Independent Power Producers",Natural Gas,169388
2008,1,ID,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,23781
2008,1,ID,"Electric Generators, Independent Power Producers",Wind,20185
2008,1,ID,"Electric Generators, Independent Power Producers",Geothermal,3446
2008,1,ID,"Electric Generators, Independent Power Producers",Total,216800
2008,1,ID,"Combined Heat and Power, Electric Power",Natural Gas,8446
2008,1,ID,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,5204
2008,1,ID,"Combined Heat and Power, Electric Power",Total,13651
2008,1,ID,"Combined Heat and Power, Industrial Power",Coal,11021
2008,1,ID,"Combined Heat and Power, Industrial Power",Petroleum,0
2008,1,ID,"Combined Heat and Power, Industrial Power",Natural Gas,5840
2008,1,ID,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,34165
2008,1,ID,"Combined Heat and Power, Industrial Power",Other,2188
2008,1,ID,"Combined Heat and Power, Industrial Power",Total,53214
2008,1,IL,Total Electric Power Industry,Coal,8765045
2008,1,IL,Total Electric Power Industry,Petroleum,16346
2008,1,IL,Total Electric Power Industry,Natural Gas,385701
2008,1,IL,Total Electric Power Industry,Other Gases,4050
2008,1,IL,Total Electric Power Industry,Nuclear,7594320
2008,1,IL,Total Electric Power Industry,Hydroelectric Conventional,12418
2008,1,IL,Total Electric Power Industry,Wind,240282
2008,1,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,51
2008,1,IL,Total Electric Power Industry,Other Biomass,53989
2008,1,IL,Total Electric Power Industry,Other,362
2008,1,IL,Total Electric Power Industry,Total,17072564
2008,1,IL,"Electric Generators, Electric Utilities",Coal,368386
2008,1,IL,"Electric Generators, Electric Utilities",Petroleum,978
2008,1,IL,"Electric Generators, Electric Utilities",Natural Gas,39581
2008,1,IL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,5400
2008,1,IL,"Electric Generators, Electric Utilities",Wind,400
2008,1,IL,"Electric Generators, Electric Utilities",Total,414745
2008,1,IL,"Electric Generators, Independent Power Producers",Coal,8200432
2008,1,IL,"Electric Generators, Independent Power Producers",Petroleum,15346
2008,1,IL,"Electric Generators, Independent Power Producers",Natural Gas,231456
2008,1,IL,"Electric Generators, Independent Power Producers",Nuclear,7594320
2008,1,IL,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,7018
2008,1,IL,"Electric Generators, Independent Power Producers",Wind,239882
2008,1,IL,"Electric Generators, Independent Power Producers",Other Biomass,53974
2008,1,IL,"Electric Generators, Independent Power Producers",Other,43
2008,1,IL,"Electric Generators, Independent Power Producers",Total,16342471
2008,1,IL,"Combined Heat and Power, Electric Power",Coal,4419
2008,1,IL,"Combined Heat and Power, Electric Power",Natural Gas,44473
2008,1,IL,"Combined Heat and Power, Electric Power",Other Gases,485
2008,1,IL,"Combined Heat and Power, Electric Power",Other Biomass,3
2008,1,IL,"Combined Heat and Power, Electric Power",Total,49380
2008,1,IL,"Combined Heat and Power, Commercial Power",Coal,2233
2008,1,IL,"Combined Heat and Power, Commercial Power",Petroleum,20
2008,1,IL,"Combined Heat and Power, Commercial Power",Natural Gas,40343
2008,1,IL,"Combined Heat and Power, Commercial Power",Other Biomass,12
2008,1,IL,"Combined Heat and Power, Commercial Power",Total,42608
2008,1,IL,"Combined Heat and Power, Industrial Power",Coal,189575
2008,1,IL,"Combined Heat and Power, Industrial Power",Petroleum,1
2008,1,IL,"Combined Heat and Power, Industrial Power",Natural Gas,29848
2008,1,IL,"Combined Heat and Power, Industrial Power",Other Gases,3565
2008,1,IL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,51
2008,1,IL,"Combined Heat and Power, Industrial Power",Other,320
2008,1,IL,"Combined Heat and Power, Industrial Power",Total,223359
2008,1,IN,Total Electric Power Industry,Coal,11106500
2008,1,IN,Total Electric Power Industry,Petroleum,17096
2008,1,IN,Total Electric Power Industry,Natural Gas,351249
2008,1,IN,Total Electric Power Industry,Other Gases,174959
2008,1,IN,Total Electric Power Industry,Hydroelectric Conventional,44336
2008,1,IN,Total Electric Power Industry,Other Biomass,21870
2008,1,IN,Total Electric Power Industry,Other,21300
2008,1,IN,Total Electric Power Industry,Total,11737311
2008,1,IN,"Electric Generators, Electric Utilities",Coal,10380048
2008,1,IN,"Electric Generators, Electric Utilities",Petroleum,16031
2008,1,IN,"Electric Generators, Electric Utilities",Natural Gas,95405
2008,1,IN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,44336
2008,1,IN,"Electric Generators, Electric Utilities",Other Biomass,18362
2008,1,IN,"Electric Generators, Electric Utilities",Total,10554183
2008,1,IN,"Electric Generators, Independent Power Producers",Coal,345823
2008,1,IN,"Electric Generators, Independent Power Producers",Petroleum,0
2008,1,IN,"Electric Generators, Independent Power Producers",Natural Gas,101923
2008,1,IN,"Electric Generators, Independent Power Producers",Total,447746
2008,1,IN,"Combined Heat and Power, Electric Power",Coal,366598
2008,1,IN,"Combined Heat and Power, Electric Power",Petroleum,0
2008,1,IN,"Combined Heat and Power, Electric Power",Natural Gas,121410
2008,1,IN,"Combined Heat and Power, Electric Power",Other Gases,0
2008,1,IN,"Combined Heat and Power, Electric Power",Total,488008
2008,1,IN,"Combined Heat and Power, Commercial Power",Coal,9933
2008,1,IN,"Combined Heat and Power, Commercial Power",Petroleum,375
2008,1,IN,"Combined Heat and Power, Commercial Power",Natural Gas,946
2008,1,IN,"Combined Heat and Power, Commercial Power",Other Biomass,1851
2008,1,IN,"Combined Heat and Power, Commercial Power",Other,1087
2008,1,IN,"Combined Heat and Power, Commercial Power",Total,14193
2008,1,IN,"Combined Heat and Power, Industrial Power",Coal,4098
2008,1,IN,"Combined Heat and Power, Industrial Power",Petroleum,689
2008,1,IN,"Combined Heat and Power, Industrial Power",Natural Gas,31565
2008,1,IN,"Combined Heat and Power, Industrial Power",Other Gases,174959
2008,1,IN,"Combined Heat and Power, Industrial Power",Other Biomass,1656
2008,1,IN,"Combined Heat and Power, Industrial Power",Other,20213
2008,1,IN,"Combined Heat and Power, Industrial Power",Total,233181
2008,1,KS,Total Electric Power Industry,Coal,3106790
2008,1,KS,Total Electric Power Industry,Petroleum,15670
2008,1,KS,Total Electric Power Industry,Natural Gas,135114
2008,1,KS,Total Electric Power Industry,Nuclear,718760
2008,1,KS,Total Electric Power Industry,Hydroelectric Conventional,738
2008,1,KS,Total Electric Power Industry,Wind,136732
2008,1,KS,Total Electric Power Industry,Total,4113805
2008,1,KS,"Electric Generators, Electric Utilities",Coal,3106790
2008,1,KS,"Electric Generators, Electric Utilities",Petroleum,15670
2008,1,KS,"Electric Generators, Electric Utilities",Natural Gas,135111
2008,1,KS,"Electric Generators, Electric Utilities",Nuclear,718760
2008,1,KS,"Electric Generators, Electric Utilities",Wind,34889
2008,1,KS,"Electric Generators, Electric Utilities",Total,4011220
2008,1,KS,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,738
2008,1,KS,"Electric Generators, Independent Power Producers",Wind,101844
2008,1,KS,"Electric Generators, Independent Power Producers",Total,102582
2008,1,KS,"Combined Heat and Power, Commercial Power",Petroleum,0
2008,1,KS,"Combined Heat and Power, Commercial Power",Natural Gas,0
2008,1,KS,"Combined Heat and Power, Commercial Power",Total,0
2008,1,KS,"Combined Heat and Power, Industrial Power",Natural Gas,3
2008,1,KS,"Combined Heat and Power, Industrial Power",Total,3
2008,1,KY,Total Electric Power Industry,Coal,8678853
2008,1,KY,Total Electric Power Industry,Petroleum,304810
2008,1,KY,Total Electric Power Industry,Natural Gas,136246
2008,1,KY,Total Electric Power Industry,Other Gases,305
2008,1,KY,Total Electric Power Industry,Hydroelectric Conventional,204928
2008,1,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,39039
2008,1,KY,Total Electric Power Industry,Other Biomass,7621
2008,1,KY,Total Electric Power Industry,Other,558
2008,1,KY,Total Electric Power Industry,Total,9372361
2008,1,KY,"Electric Generators, Electric Utilities",Coal,7897759
2008,1,KY,"Electric Generators, Electric Utilities",Petroleum,6558
2008,1,KY,"Electric Generators, Electric Utilities",Natural Gas,108841
2008,1,KY,"Electric Generators, Electric Utilities",Other Gases,305
2008,1,KY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,204390
2008,1,KY,"Electric Generators, Electric Utilities",Other Biomass,7356
2008,1,KY,"Electric Generators, Electric Utilities",Other,558
2008,1,KY,"Electric Generators, Electric Utilities",Total,8225767
2008,1,KY,"Electric Generators, Independent Power Producers",Coal,781094
2008,1,KY,"Electric Generators, Independent Power Producers",Petroleum,298251
2008,1,KY,"Electric Generators, Independent Power Producers",Natural Gas,3088
2008,1,KY,"Electric Generators, Independent Power Producers",Other Gases,0
2008,1,KY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,538
2008,1,KY,"Electric Generators, Independent Power Producers",Total,1082971
2008,1,KY,"Combined Heat and Power, Industrial Power",Natural Gas,24318
2008,1,KY,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,39039
2008,1,KY,"Combined Heat and Power, Industrial Power",Other Biomass,265
2008,1,KY,"Combined Heat and Power, Industrial Power",Total,63622
2008,1,LA,Total Electric Power Industry,Coal,2358984
2008,1,LA,Total Electric Power Industry,Petroleum,157897
2008,1,LA,Total Electric Power Industry,Natural Gas,3907486
2008,1,LA,Total Electric Power Industry,Other Gases,102500
2008,1,LA,Total Electric Power Industry,Nuclear,994009
2008,1,LA,Total Electric Power Industry,Hydroelectric Conventional,75212
2008,1,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,224498
2008,1,LA,Total Electric Power Industry,Other Biomass,6950
2008,1,LA,Total Electric Power Industry,Other,28909
2008,1,LA,Total Electric Power Industry,Total,7856444
2008,1,LA,"Electric Generators, Electric Utilities",Coal,1166544
2008,1,LA,"Electric Generators, Electric Utilities",Petroleum,129717
2008,1,LA,"Electric Generators, Electric Utilities",Natural Gas,1173536
2008,1,LA,"Electric Generators, Electric Utilities",Nuclear,994009
2008,1,LA,"Electric Generators, Electric Utilities",Total,3463806
2008,1,LA,"Electric Generators, Independent Power Producers",Coal,1187890
2008,1,LA,"Electric Generators, Independent Power Producers",Petroleum,1177
2008,1,LA,"Electric Generators, Independent Power Producers",Natural Gas,378088
2008,1,LA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,75212
2008,1,LA,"Electric Generators, Independent Power Producers",Other Biomass,6852
2008,1,LA,"Electric Generators, Independent Power Producers",Total,1649219
2008,1,LA,"Combined Heat and Power, Electric Power",Petroleum,0
2008,1,LA,"Combined Heat and Power, Electric Power",Natural Gas,371095
2008,1,LA,"Combined Heat and Power, Electric Power",Other Gases,25710
2008,1,LA,"Combined Heat and Power, Electric Power",Total,396804
2008,1,LA,"Combined Heat and Power, Commercial Power",Natural Gas,3976
2008,1,LA,"Combined Heat and Power, Commercial Power",Total,3976
2008,1,LA,"Combined Heat and Power, Industrial Power",Coal,4550
2008,1,LA,"Combined Heat and Power, Industrial Power",Petroleum,27003
2008,1,LA,"Combined Heat and Power, Industrial Power",Natural Gas,1980791
2008,1,LA,"Combined Heat and Power, Industrial Power",Other Gases,76790
2008,1,LA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,224498
2008,1,LA,"Combined Heat and Power, Industrial Power",Other Biomass,98
2008,1,LA,"Combined Heat and Power, Industrial Power",Other,28909
2008,1,LA,"Combined Heat and Power, Industrial Power",Total,2342638
2008,1,MA,Total Electric Power Industry,Coal,929730
2008,1,MA,Total Electric Power Industry,Petroleum,255817
2008,1,MA,Total Electric Power Industry,Natural Gas,1288836
2008,1,MA,Total Electric Power Industry,Nuclear,511679
2008,1,MA,Total Electric Power Industry,Hydroelectric Conventional,112246
2008,1,MA,Total Electric Power Industry,Wind,464
2008,1,MA,Total Electric Power Industry,Solar Thermal and Photovoltaic,1
2008,1,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,11560
2008,1,MA,Total Electric Power Industry,Other Biomass,92372
2008,1,MA,Total Electric Power Industry,Pumped Storage,-56325
2008,1,MA,Total Electric Power Industry,Other,63073
2008,1,MA,Total Electric Power Industry,Total,3209454
2008,1,MA,"Electric Generators, Electric Utilities",Petroleum,8369
2008,1,MA,"Electric Generators, Electric Utilities",Natural Gas,4786
2008,1,MA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,26300
2008,1,MA,"Electric Generators, Electric Utilities",Wind,464
2008,1,MA,"Electric Generators, Electric Utilities",Total,39919
2008,1,MA,"Electric Generators, Independent Power Producers",Coal,925706
2008,1,MA,"Electric Generators, Independent Power Producers",Petroleum,236711
2008,1,MA,"Electric Generators, Independent Power Producers",Natural Gas,1094623
2008,1,MA,"Electric Generators, Independent Power Producers",Nuclear,511679
2008,1,MA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,84622
2008,1,MA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,11560
2008,1,MA,"Electric Generators, Independent Power Producers",Other Biomass,92266
2008,1,MA,"Electric Generators, Independent Power Producers",Pumped Storage,-56325
2008,1,MA,"Electric Generators, Independent Power Producers",Other,63073
2008,1,MA,"Electric Generators, Independent Power Producers",Total,2963915
2008,1,MA,"Combined Heat and Power, Electric Power",Petroleum,3168
2008,1,MA,"Combined Heat and Power, Electric Power",Natural Gas,130513
2008,1,MA,"Combined Heat and Power, Electric Power",Total,133681
2008,1,MA,"Combined Heat and Power, Commercial Power",Coal,0
