YEAR,MONTH,STATE,SECTOR_NAME,ENERGY_SOURCE,GENERATION
2013,4,NY,"Combined Heat and Power, Electric Power",Petroleum,6463.03
2013,4,NY,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,15085.64
2013,4,NY,"Combined Heat and Power, Commercial Power",Total,84097.53
2013,4,NY,"Combined Heat and Power, Commercial Power",Coal,0
2013,4,NY,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,436.83
2013,4,NY,"Combined Heat and Power, Commercial Power",Natural Gas,52930.87
2013,4,NY,"Combined Heat and Power, Commercial Power",Other,14038.65
2013,4,NY,"Combined Heat and Power, Commercial Power",Other Biomass,15429.24
2013,4,NY,"Combined Heat and Power, Commercial Power",Petroleum,1261.93
2013,4,OH,Total Electric Power Industry,Total,9819744.44
2013,4,OH,Total Electric Power Industry,Coal,7490580.66
2013,4,OH,Total Electric Power Industry,Hydroelectric Conventional,34596.38
2013,4,OH,Total Electric Power Industry,Natural Gas,1279026.3
2013,4,OH,Total Electric Power Industry,Nuclear,651398
2013,4,OH,Total Electric Power Industry,Other,786.86
2013,4,OH,Total Electric Power Industry,Other Biomass,29514.91
2013,4,OH,Total Electric Power Industry,Other Gases,81711.36
2013,4,OH,Total Electric Power Industry,Petroleum,108173.57
2013,4,OH,Total Electric Power Industry,Solar Thermal and Photovoltaic,3526.56
2013,4,OH,Total Electric Power Industry,Wind,111009.99
2013,4,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,29419.86
2013,4,OH,"Electric Generators, Independent Power Producers",Total,2949240
2013,4,OH,"Electric Generators, Independent Power Producers",Coal,1448823.98
2013,4,OH,"Electric Generators, Independent Power Producers",Natural Gas,575460.29
2013,4,OH,"Electric Generators, Independent Power Producers",Nuclear,651398
2013,4,OH,"Electric Generators, Independent Power Producers",Other Biomass,28179.44
2013,4,OH,"Electric Generators, Independent Power Producers",Other Gases,33528.99
2013,4,OH,"Electric Generators, Independent Power Producers",Petroleum,101236.04
2013,4,OH,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2809.36
2013,4,OH,"Electric Generators, Independent Power Producers",Wind,107803.9
2013,4,OH,"Electric Generators, Electric Utilities",Total,6744227.11
2013,4,OH,"Electric Generators, Electric Utilities",Coal,6023248.98
2013,4,OH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,34596.38
2013,4,OH,"Electric Generators, Electric Utilities",Natural Gas,678164.03
2013,4,OH,"Electric Generators, Electric Utilities",Other Biomass,456.82
2013,4,OH,"Electric Generators, Electric Utilities",Petroleum,5858.35
2013,4,OH,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,491.32
2013,4,OH,"Electric Generators, Electric Utilities",Wind,1411.23
2013,4,OH,"Combined Heat and Power, Industrial Power",Total,71825.01
2013,4,OH,"Combined Heat and Power, Industrial Power",Coal,18278.11
2013,4,OH,"Combined Heat and Power, Industrial Power",Natural Gas,3610.96
2013,4,OH,"Combined Heat and Power, Industrial Power",Other,786.86
2013,4,OH,"Combined Heat and Power, Industrial Power",Other Biomass,878.65
2013,4,OH,"Combined Heat and Power, Industrial Power",Other Gases,18303.74
2013,4,OH,"Combined Heat and Power, Industrial Power",Petroleum,1066.93
2013,4,OH,"Combined Heat and Power, Industrial Power",Wind,1794.86
2013,4,OH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,27104.91
2013,4,OH,"Combined Heat and Power, Electric Power",Total,41079.04
2013,4,OH,"Combined Heat and Power, Electric Power",Coal,0
2013,4,OH,"Combined Heat and Power, Electric Power",Natural Gas,8885.46
2013,4,OH,"Combined Heat and Power, Electric Power",Other Gases,29878.63
2013,4,OH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,2314.95
2013,4,OH,"Combined Heat and Power, Commercial Power",Total,13373.28
2013,4,OH,"Combined Heat and Power, Commercial Power",Coal,229.6
2013,4,OH,"Combined Heat and Power, Commercial Power",Natural Gas,12905.55
2013,4,OH,"Combined Heat and Power, Commercial Power",Other Biomass,0
2013,4,OH,"Combined Heat and Power, Commercial Power",Petroleum,12.25
2013,4,OH,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,225.88
2013,4,OK,Total Electric Power Industry,Total,5481228.99
2013,4,OK,Total Electric Power Industry,Coal,1997952.91
2013,4,OK,Total Electric Power Industry,Hydroelectric Conventional,313484.08
2013,4,OK,Total Electric Power Industry,Natural Gas,2016027.02
2013,4,OK,Total Electric Power Industry,Other,201.39
2013,4,OK,Total Electric Power Industry,Other Biomass,11713.98
2013,4,OK,Total Electric Power Industry,Petroleum,2120.79
2013,4,OK,Total Electric Power Industry,Pumped Storage,-5674
2013,4,OK,Total Electric Power Industry,Wind,1126583.6
2013,4,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,18819.22
2013,4,OK,"Electric Generators, Independent Power Producers",Total,1470733.56
2013,4,OK,"Electric Generators, Independent Power Producers",Natural Gas,501205
2013,4,OK,"Electric Generators, Independent Power Producers",Other Biomass,1807.96
2013,4,OK,"Electric Generators, Independent Power Producers",Wind,967720.6
2013,4,OK,"Electric Generators, Electric Utilities",Total,3858007.23
2013,4,OK,"Electric Generators, Electric Utilities",Coal,1878651.16
2013,4,OK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,313484.08
2013,4,OK,"Electric Generators, Electric Utilities",Natural Gas,1510979.49
2013,4,OK,"Electric Generators, Electric Utilities",Other,0
2013,4,OK,"Electric Generators, Electric Utilities",Petroleum,1703.49
2013,4,OK,"Electric Generators, Electric Utilities",Pumped Storage,-5674
2013,4,OK,"Electric Generators, Electric Utilities",Wind,158863
2013,4,OK,"Combined Heat and Power, Industrial Power",Total,67681.63
2013,4,OK,"Combined Heat and Power, Industrial Power",Coal,30040.74
2013,4,OK,"Combined Heat and Power, Industrial Power",Natural Gas,8296.96
2013,4,OK,"Combined Heat and Power, Industrial Power",Other,201.39
2013,4,OK,"Combined Heat and Power, Industrial Power",Other Biomass,9906.02
2013,4,OK,"Combined Heat and Power, Industrial Power",Petroleum,417.3
2013,4,OK,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,18819.22
2013,4,OK,"Combined Heat and Power, Electric Power",Total,89261
2013,4,OK,"Combined Heat and Power, Electric Power",Coal,89261
2013,4,OK,"Combined Heat and Power, Electric Power",Natural Gas,0
2013,4,OK,"Combined Heat and Power, Commercial Power",Total,-4454.43
2013,4,OK,"Combined Heat and Power, Commercial Power",Natural Gas,-4454.43
2013,4,OK,"Combined Heat and Power, Commercial Power",Petroleum,0
2013,4,OR,Total Electric Power Industry,Total,5144266.21
2013,4,OR,Total Electric Power Industry,Coal,187980.46
2013,4,OR,Total Electric Power Industry,Geothermal,12003
2013,4,OR,Total Electric Power Industry,Hydroelectric Conventional,3230690.48
2013,4,OR,Total Electric Power Industry,Natural Gas,682821.06
2013,4,OR,Total Electric Power Industry,Other,2474.85
2013,4,OR,Total Electric Power Industry,Other Biomass,23913.93
2013,4,OR,Total Electric Power Industry,Petroleum,632.44
2013,4,OR,Total Electric Power Industry,Solar Thermal and Photovoltaic,1363.12
2013,4,OR,Total Electric Power Industry,Wind,959394.6
2013,4,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,42992.26
2013,4,OR,"Electric Generators, Independent Power Producers",Total,1084576.08
2013,4,OR,"Electric Generators, Independent Power Producers",Geothermal,12003
2013,4,OR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,23183.22
2013,4,OR,"Electric Generators, Independent Power Producers",Natural Gas,251237.97
2013,4,OR,"Electric Generators, Independent Power Producers",Other,2474.85
2013,4,OR,"Electric Generators, Independent Power Producers",Other Biomass,12933
2013,4,OR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,923.45
2013,4,OR,"Electric Generators, Independent Power Producers",Wind,781820.6
2013,4,OR,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2013,4,OR,"Electric Generators, Electric Utilities",Total,3714776.77
2013,4,OR,"Electric Generators, Electric Utilities",Coal,187980.46
2013,4,OR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,3207507.26
2013,4,OR,"Electric Generators, Electric Utilities",Natural Gas,136086.44
2013,4,OR,"Electric Generators, Electric Utilities",Other Biomass,4610.84
2013,4,OR,"Electric Generators, Electric Utilities",Petroleum,578.1
2013,4,OR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,439.67
2013,4,OR,"Electric Generators, Electric Utilities",Wind,177574
2013,4,OR,"Combined Heat and Power, Industrial Power",Total,49700.15
2013,4,OR,"Combined Heat and Power, Industrial Power",Natural Gas,3631.42
2013,4,OR,"Combined Heat and Power, Industrial Power",Other Biomass,3076.47
2013,4,OR,"Combined Heat and Power, Industrial Power",Petroleum,0
2013,4,OR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,42992.26
2013,4,OR,"Combined Heat and Power, Electric Power",Total,289836.57
2013,4,OR,"Combined Heat and Power, Electric Power",Natural Gas,288188
2013,4,OR,"Combined Heat and Power, Electric Power",Other Biomass,1648.57
2013,4,OR,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2013,4,OR,"Combined Heat and Power, Commercial Power",Total,5376.64
2013,4,OR,"Combined Heat and Power, Commercial Power",Natural Gas,3677.23
2013,4,OR,"Combined Heat and Power, Commercial Power",Other Biomass,1645.06
2013,4,OR,"Combined Heat and Power, Commercial Power",Petroleum,54.34
2013,4,PA,Total Electric Power Industry,Total,17578827.92
2013,4,PA,Total Electric Power Industry,Coal,6985426.36
2013,4,PA,Total Electric Power Industry,Hydroelectric Conventional,298223.56
2013,4,PA,Total Electric Power Industry,Natural Gas,3568360.01
2013,4,PA,Total Electric Power Industry,Nuclear,6052735
2013,4,PA,Total Electric Power Industry,Other,63094.12
2013,4,PA,Total Electric Power Industry,Other Biomass,137519.65
2013,4,PA,Total Electric Power Industry,Other Gases,59498.09
2013,4,PA,Total Electric Power Industry,Petroleum,34300.94
2013,4,PA,Total Electric Power Industry,Pumped Storage,-30739
2013,4,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,7309.62
2013,4,PA,Total Electric Power Industry,Wind,362776.04
2013,4,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,40323.52
2013,4,PA,"Electric Generators, Independent Power Producers",Total,16417582.15
2013,4,PA,"Electric Generators, Independent Power Producers",Coal,6613691.22
2013,4,PA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,151516.8
2013,4,PA,"Electric Generators, Independent Power Producers",Natural Gas,3096565.26
2013,4,PA,"Electric Generators, Independent Power Producers",Nuclear,6052735
2013,4,PA,"Electric Generators, Independent Power Producers",Other,48636.91
2013,4,PA,"Electric Generators, Independent Power Producers",Other Biomass,100752.71
2013,4,PA,"Electric Generators, Independent Power Producers",Petroleum,15313.49
2013,4,PA,"Electric Generators, Independent Power Producers",Pumped Storage,-30739
2013,4,PA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,6333.73
2013,4,PA,"Electric Generators, Independent Power Producers",Wind,362776.04
2013,4,PA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2013,4,PA,"Electric Generators, Electric Utilities",Total,146972.18
2013,4,PA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,146706.77
2013,4,PA,"Electric Generators, Electric Utilities",Natural Gas,235.8
2013,4,PA,"Electric Generators, Electric Utilities",Petroleum,29.62
2013,4,PA,"Combined Heat and Power, Industrial Power",Total,223280.16
2013,4,PA,"Combined Heat and Power, Industrial Power",Coal,35328.14
2013,4,PA,"Combined Heat and Power, Industrial Power",Natural Gas,75474.77
2013,4,PA,"Combined Heat and Power, Industrial Power",Other Biomass,4221.09
2013,4,PA,"Combined Heat and Power, Industrial Power",Other Gases,59498.09
2013,4,PA,"Combined Heat and Power, Industrial Power",Petroleum,12695.93
2013,4,PA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,975.77
2013,4,PA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,35086.36
2013,4,PA,"Combined Heat and Power, Electric Power",Total,761585.83
2013,4,PA,"Combined Heat and Power, Electric Power",Coal,334984.84
2013,4,PA,"Combined Heat and Power, Electric Power",Natural Gas,388077.27
2013,4,PA,"Combined Heat and Power, Electric Power",Other,5117.13
2013,4,PA,"Combined Heat and Power, Electric Power",Other Biomass,21994.72
2013,4,PA,"Combined Heat and Power, Electric Power",Petroleum,6174.72
2013,4,PA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,5237.16
2013,4,PA,"Combined Heat and Power, Commercial Power",Total,29407.6
2013,4,PA,"Combined Heat and Power, Commercial Power",Coal,1422.16
2013,4,PA,"Combined Heat and Power, Commercial Power",Natural Gas,8006.91
2013,4,PA,"Combined Heat and Power, Commercial Power",Other,9340.09
2013,4,PA,"Combined Heat and Power, Commercial Power",Other Biomass,10551.14
2013,4,PA,"Combined Heat and Power, Commercial Power",Petroleum,87.19
2013,4,PA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,0.12
2013,4,RI,Total Electric Power Industry,Total,552515.83
2013,4,RI,Total Electric Power Industry,Hydroelectric Conventional,477.99
2013,4,RI,Total Electric Power Industry,Natural Gas,551131.19
2013,4,RI,Total Electric Power Industry,Other Biomass,61.18
2013,4,RI,Total Electric Power Industry,Petroleum,602.13
2013,4,RI,Total Electric Power Industry,Wind,243.35
2013,4,RI,"Electric Generators, Independent Power Producers",Total,548899.06
2013,4,RI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,477.99
2013,4,RI,"Electric Generators, Independent Power Producers",Natural Gas,548116.55
2013,4,RI,"Electric Generators, Independent Power Producers",Other Biomass,61.18
2013,4,RI,"Electric Generators, Independent Power Producers",Petroleum,0
2013,4,RI,"Electric Generators, Independent Power Producers",Wind,243.35
2013,4,RI,"Electric Generators, Electric Utilities",Total,238.85
2013,4,RI,"Electric Generators, Electric Utilities",Petroleum,238.85
2013,4,RI,"Combined Heat and Power, Commercial Power",Total,3377.92
2013,4,RI,"Combined Heat and Power, Commercial Power",Natural Gas,3014.64
2013,4,RI,"Combined Heat and Power, Commercial Power",Petroleum,363.28
2013,4,SC,Total Electric Power Industry,Total,7592434.52
2013,4,SC,Total Electric Power Industry,Coal,1608588.04
2013,4,SC,Total Electric Power Industry,Hydroelectric Conventional,175887
2013,4,SC,Total Electric Power Industry,Natural Gas,905965.85
2013,4,SC,Total Electric Power Industry,Nuclear,4745361
2013,4,SC,Total Electric Power Industry,Other,5146.94
2013,4,SC,Total Electric Power Industry,Other Biomass,17004.19
2013,4,SC,Total Electric Power Industry,Petroleum,8512.11
2013,4,SC,Total Electric Power Industry,Pumped Storage,-46592
2013,4,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,172561.4
2013,4,SC,"Electric Generators, Independent Power Producers",Total,28465.69
2013,4,SC,"Electric Generators, Independent Power Producers",Coal,0
2013,4,SC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5586.79
2013,4,SC,"Electric Generators, Independent Power Producers",Natural Gas,21460
2013,4,SC,"Electric Generators, Independent Power Producers",Other Biomass,1418.9
2013,4,SC,"Electric Generators, Independent Power Producers",Petroleum,0
2013,4,SC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2013,4,SC,"Electric Generators, Electric Utilities",Total,7368885.04
2013,4,SC,"Electric Generators, Electric Utilities",Coal,1597737.73
2013,4,SC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,170085.12
2013,4,SC,"Electric Generators, Electric Utilities",Natural Gas,860218.65
2013,4,SC,"Electric Generators, Electric Utilities",Nuclear,4745361
2013,4,SC,"Electric Generators, Electric Utilities",Other Biomass,10154.37
2013,4,SC,"Electric Generators, Electric Utilities",Petroleum,7307.76
2013,4,SC,"Electric Generators, Electric Utilities",Pumped Storage,-46592
2013,4,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,24612.41
2013,4,SC,"Combined Heat and Power, Industrial Power",Total,169428.31
2013,4,SC,"Combined Heat and Power, Industrial Power",Coal,10850.31
2013,4,SC,"Combined Heat and Power, Industrial Power",Natural Gas,4681.07
2013,4,SC,"Combined Heat and Power, Industrial Power",Other,4418.33
2013,4,SC,"Combined Heat and Power, Industrial Power",Other Biomass,5430.92
2013,4,SC,"Combined Heat and Power, Industrial Power",Petroleum,885.57
2013,4,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,143162.12
2013,4,SC,"Combined Heat and Power, Electric Power",Total,25054.16
2013,4,SC,"Combined Heat and Power, Electric Power",Natural Gas,19233.16
2013,4,SC,"Combined Heat and Power, Electric Power",Other,728.61
2013,4,SC,"Combined Heat and Power, Electric Power",Petroleum,305.52
2013,4,SC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,4786.87
2013,4,SC,"Combined Heat and Power, Commercial Power",Total,601.32
2013,4,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,215.09
2013,4,SC,"Combined Heat and Power, Commercial Power",Natural Gas,372.97
2013,4,SC,"Combined Heat and Power, Commercial Power",Petroleum,13.27
2013,4,SD,Total Electric Power Industry,Total,795452.59
2013,4,SD,Total Electric Power Industry,Coal,210293.79
2013,4,SD,Total Electric Power Industry,Hydroelectric Conventional,297282.07
2013,4,SD,Total Electric Power Industry,Natural Gas,15406.26
2013,4,SD,Total Electric Power Industry,Other,0
2013,4,SD,Total Electric Power Industry,Other Biomass,0
2013,4,SD,Total Electric Power Industry,Petroleum,428.61
2013,4,SD,Total Electric Power Industry,Wind,272041.86
2013,4,SD,"Electric Generators, Independent Power Producers",Total,209032.59
2013,4,SD,"Electric Generators, Independent Power Producers",Petroleum,18.59
2013,4,SD,"Electric Generators, Independent Power Producers",Wind,209014
2013,4,SD,"Electric Generators, Electric Utilities",Total,586418.72
2013,4,SD,"Electric Generators, Electric Utilities",Coal,210293.79
2013,4,SD,"Electric Generators, Electric Utilities",Hydroelectric Conventional,297282.07
2013,4,SD,"Electric Generators, Electric Utilities",Natural Gas,15406.26
2013,4,SD,"Electric Generators, Electric Utilities",Other,0
2013,4,SD,"Electric Generators, Electric Utilities",Other Biomass,0
2013,4,SD,"Electric Generators, Electric Utilities",Petroleum,408.75
2013,4,SD,"Electric Generators, Electric Utilities",Wind,63027.86
2013,4,SD,"Combined Heat and Power, Commercial Power",Total,1.28
2013,4,SD,"Combined Heat and Power, Commercial Power",Petroleum,1.28
2013,4,TN,Total Electric Power Industry,Total,7102566.44
2013,4,TN,Total Electric Power Industry,Coal,3654667.94
2013,4,TN,Total Electric Power Industry,Hydroelectric Conventional,794416.51
2013,4,TN,Total Electric Power Industry,Natural Gas,86987.8
2013,4,TN,Total Electric Power Industry,Nuclear,2489611
2013,4,TN,Total Electric Power Industry,Other,42.99
2013,4,TN,Total Electric Power Industry,Other Biomass,8157.53
2013,4,TN,Total Electric Power Industry,Other Gases,1073.67
2013,4,TN,Total Electric Power Industry,Petroleum,6528.7
2013,4,TN,Total Electric Power Industry,Pumped Storage,-691
2013,4,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,1516.33
2013,4,TN,Total Electric Power Industry,Wind,5415
2013,4,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,54839.96
2013,4,TN,"Electric Generators, Independent Power Producers",Total,14323.05
2013,4,TN,"Electric Generators, Independent Power Producers",Other Biomass,7540.2
2013,4,TN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1367.85
2013,4,TN,"Electric Generators, Independent Power Producers",Wind,5415
2013,4,TN,"Electric Generators, Electric Utilities",Total,6865298.71
2013,4,TN,"Electric Generators, Electric Utilities",Coal,3555120.79
2013,4,TN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,736645.69
2013,4,TN,"Electric Generators, Electric Utilities",Natural Gas,78440.02
2013,4,TN,"Electric Generators, Electric Utilities",Nuclear,2489611
2013,4,TN,"Electric Generators, Electric Utilities",Other Biomass,0
2013,4,TN,"Electric Generators, Electric Utilities",Petroleum,6172.21
2013,4,TN,"Electric Generators, Electric Utilities",Pumped Storage,-691
2013,4,TN,"Electric Generators, Electric Utilities",Wind,0
2013,4,TN,"Combined Heat and Power, Industrial Power",Total,218382.84
2013,4,TN,"Combined Heat and Power, Industrial Power",Coal,98103.83
2013,4,TN,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,57770.81
2013,4,TN,"Combined Heat and Power, Industrial Power",Natural Gas,5581.21
2013,4,TN,"Combined Heat and Power, Industrial Power",Other,42.99
2013,4,TN,"Combined Heat and Power, Industrial Power",Other Biomass,617.33
2013,4,TN,"Combined Heat and Power, Industrial Power",Other Gases,1073.67
2013,4,TN,"Combined Heat and Power, Industrial Power",Petroleum,353.03
2013,4,TN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,54839.96
2013,4,TN,"Combined Heat and Power, Commercial Power",Total,4561.84
2013,4,TN,"Combined Heat and Power, Commercial Power",Coal,1443.33
2013,4,TN,"Combined Heat and Power, Commercial Power",Natural Gas,2966.57
2013,4,TN,"Combined Heat and Power, Commercial Power",Petroleum,3.46
2013,4,TN,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,148.48
2013,4,TX,Total Electric Power Industry,Total,30960147.89
2013,4,TX,Total Electric Power Industry,Coal,9956449.06
2013,4,TX,Total Electric Power Industry,Hydroelectric Conventional,3307.26
2013,4,TX,Total Electric Power Industry,Natural Gas,14459653.59
2013,4,TX,Total Electric Power Industry,Nuclear,2325770
2013,4,TX,Total Electric Power Industry,Other,22790.09
2013,4,TX,Total Electric Power Industry,Other Biomass,58147.71
2013,4,TX,Total Electric Power Industry,Other Gases,189978.49
2013,4,TX,Total Electric Power Industry,Petroleum,95314.94
2013,4,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,12278.38
2013,4,TX,Total Electric Power Industry,Wind,3760739.68
2013,4,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,75718.69
2013,4,TX,"Electric Generators, Independent Power Producers",Total,18334854.48
2013,4,TX,"Electric Generators, Independent Power Producers",Coal,5860321.31
2013,4,TX,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,220.53
2013,4,TX,"Electric Generators, Independent Power Producers",Natural Gas,6341417.04
2013,4,TX,"Electric Generators, Independent Power Producers",Nuclear,2325770
2013,4,TX,"Electric Generators, Independent Power Producers",Other,-53.18
2013,4,TX,"Electric Generators, Independent Power Producers",Other Biomass,46246.63
2013,4,TX,"Electric Generators, Independent Power Producers",Petroleum,6619.27
2013,4,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,12081.11
2013,4,TX,"Electric Generators, Independent Power Producers",Wind,3738413.78
2013,4,TX,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,3818
2013,4,TX,"Electric Generators, Electric Utilities",Total,6260443.65
2013,4,TX,"Electric Generators, Electric Utilities",Coal,4096127.74
2013,4,TX,"Electric Generators, Electric Utilities",Hydroelectric Conventional,3086.74
2013,4,TX,"Electric Generators, Electric Utilities",Natural Gas,2136703.32
2013,4,TX,"Electric Generators, Electric Utilities",Petroleum,2199.95
2013,4,TX,"Electric Generators, Electric Utilities",Wind,22325.9
2013,4,TX,"Combined Heat and Power, Industrial Power",Total,3152102.24
2013,4,TX,"Combined Heat and Power, Industrial Power",Natural Gas,2878620.38
2013,4,TX,"Combined Heat and Power, Industrial Power",Other,22843.27
2013,4,TX,"Combined Heat and Power, Industrial Power",Other Biomass,9244.95
2013,4,TX,"Combined Heat and Power, Industrial Power",Other Gases,82948.73
2013,4,TX,"Combined Heat and Power, Industrial Power",Petroleum,86544.22
2013,4,TX,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,71900.69
2013,4,TX,"Combined Heat and Power, Electric Power",Total,3152437.8
2013,4,TX,"Combined Heat and Power, Electric Power",Natural Gas,3045408.04
2013,4,TX,"Combined Heat and Power, Electric Power",Other,0
2013,4,TX,"Combined Heat and Power, Electric Power",Other Gases,107029.76
2013,4,TX,"Combined Heat and Power, Commercial Power",Total,60309.72
2013,4,TX,"Combined Heat and Power, Commercial Power",Natural Gas,57504.81
2013,4,TX,"Combined Heat and Power, Commercial Power",Other Biomass,2656.13
2013,4,TX,"Combined Heat and Power, Commercial Power",Petroleum,-48.5
2013,4,TX,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,197.28
2013,4,US-Total,Total Electric Power Industry,Total,299332868.31
2013,4,US-Total,Total Electric Power Industry,Coal,111834682.54
2013,4,US-Total,Total Electric Power Industry,Geothermal,1274158.26
2013,4,US-Total,Total Electric Power Industry,Hydroelectric Conventional,25097104.74
2013,4,US-Total,Total Electric Power Industry,Natural Gas,78036431.82
2013,4,US-Total,Total Electric Power Industry,Nuclear,56766882
2013,4,US-Total,Total Electric Power Industry,Other,1023922.69
2013,4,US-Total,Total Electric Power Industry,Other Biomass,1680537.71
2013,4,US-Total,Total Electric Power Industry,Other Gases,1019725.93
2013,4,US-Total,Total Electric Power Industry,Petroleum,1885462.61
2013,4,US-Total,Total Electric Power Industry,Pumped Storage,-292192
2013,4,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,666738.79
2013,4,US-Total,Total Electric Power Industry,Wind,17476274.29
2013,4,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,2863138.92
2013,4,US-Total,"Electric Generators, Independent Power Producers",Total,102501208.61
2013,4,US-Total,"Electric Generators, Independent Power Producers",Coal,24950891.53
2013,4,US-Total,"Electric Generators, Independent Power Producers",Geothermal,1176197.66
2013,4,US-Total,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2185698.56
2013,4,US-Total,"Electric Generators, Independent Power Producers",Natural Gas,28823632.51
2013,4,US-Total,"Electric Generators, Independent Power Producers",Nuclear,27775906
2013,4,US-Total,"Electric Generators, Independent Power Producers",Other,470751.5
2013,4,US-Total,"Electric Generators, Independent Power Producers",Other Biomass,1129583.88
2013,4,US-Total,"Electric Generators, Independent Power Producers",Other Gases,33528.99
2013,4,US-Total,"Electric Generators, Independent Power Producers",Petroleum,169668.42
2013,4,US-Total,"Electric Generators, Independent Power Producers",Pumped Storage,-60055
2013,4,US-Total,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,572488.35
2013,4,US-Total,"Electric Generators, Independent Power Producers",Wind,14786493.41
2013,4,US-Total,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,486422.81
2013,4,US-Total,"Electric Generators, Electric Utilities",Total,173761282.84
2013,4,US-Total,"Electric Generators, Electric Utilities",Coal,84352171.61
2013,4,US-Total,"Electric Generators, Electric Utilities",Geothermal,73541
2013,4,US-Total,"Electric Generators, Electric Utilities",Hydroelectric Conventional,22653750.71
2013,4,US-Total,"Electric Generators, Electric Utilities",Natural Gas,33545262.69
2013,4,US-Total,"Electric Generators, Electric Utilities",Nuclear,28990976
2013,4,US-Total,"Electric Generators, Electric Utilities",Other,42406.69
2013,4,US-Total,"Electric Generators, Electric Utilities",Other Biomass,127106.94
2013,4,US-Total,"Electric Generators, Electric Utilities",Other Gases,37752.09
2013,4,US-Total,"Electric Generators, Electric Utilities",Petroleum,1318371.7
2013,4,US-Total,"Electric Generators, Electric Utilities",Pumped Storage,-232137
2013,4,US-Total,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,67214.4
2013,4,US-Total,"Electric Generators, Electric Utilities",Wind,2681766.31
2013,4,US-Total,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,103099.71
2013,4,US-Total,"Combined Heat and Power, Industrial Power",Total,11580300.96
2013,4,US-Total,"Combined Heat and Power, Industrial Power",Coal,985764.73
2013,4,US-Total,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,250428.22
