"U.S. Department of Energy, The Energy Information Administration (EIA)",,,,,
"Monthly Generation Data by State, Producer Sector and Energy Source; Months Through July 2016",,,,,
Sources: EIA-923 Report,,,,,
,,,,,
YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2016,4,SD,"Combined Heat and Power, Commercial Power",Total,2
2016,4,SD,"Combined Heat and Power, Commercial Power",Petroleum,2
2016,4,SD,"Electric Generators, Independent Power Producers",Total,214684
2016,4,SD,"Electric Generators, Independent Power Producers",Petroleum,4
2016,4,SD,"Electric Generators, Independent Power Producers",Wind,214680
2016,4,SD,"Electric Generators, Electric Utilities",Total,686819
2016,4,SD,"Electric Generators, Electric Utilities",Coal,151565
2016,4,SD,"Electric Generators, Electric Utilities",Hydroelectric Conventional,326328
2016,4,SD,"Electric Generators, Electric Utilities",Natural Gas,106187
2016,4,SD,"Electric Generators, Electric Utilities",Petroleum,246
2016,4,SD,"Electric Generators, Electric Utilities",Other Biomass,0
2016,4,SD,"Electric Generators, Electric Utilities",Wind,102493
2016,4,TN,Total Electric Power Industry,Total,5381693
2016,4,TN,Total Electric Power Industry,Coal,1722906
2016,4,TN,Total Electric Power Industry,Pumped Storage,-40100
2016,4,TN,Total Electric Power Industry,Hydroelectric Conventional,435901
2016,4,TN,Total Electric Power Industry,Natural Gas,710096
2016,4,TN,Total Electric Power Industry,Nuclear,2454848
2016,4,TN,Total Electric Power Industry,Other Gases,1292
2016,4,TN,Total Electric Power Industry,Other,1306
2016,4,TN,Total Electric Power Industry,Petroleum,8230
2016,4,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,8775
2016,4,TN,Total Electric Power Industry,Other Biomass,7168
2016,4,TN,Total Electric Power Industry,Wind,4233
2016,4,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,67038
2016,4,TN,"Combined Heat and Power, Industrial Power",Total,163360
2016,4,TN,"Combined Heat and Power, Industrial Power",Coal,77390
2016,4,TN,"Combined Heat and Power, Industrial Power",Natural Gas,15905
2016,4,TN,"Combined Heat and Power, Industrial Power",Other Gases,1292
2016,4,TN,"Combined Heat and Power, Industrial Power",Other,1306
2016,4,TN,"Combined Heat and Power, Industrial Power",Petroleum,128
2016,4,TN,"Combined Heat and Power, Industrial Power",Other Biomass,301
2016,4,TN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,67038
2016,4,TN,"Combined Heat and Power, Commercial Power",Total,9626
2016,4,TN,"Combined Heat and Power, Commercial Power",Coal,0
2016,4,TN,"Combined Heat and Power, Commercial Power",Natural Gas,9351
2016,4,TN,"Combined Heat and Power, Commercial Power",Petroleum,3
2016,4,TN,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,273
2016,4,TN,"Electric Generators, Independent Power Producers",Total,20311
2016,4,TN,"Electric Generators, Independent Power Producers",Natural Gas,637
2016,4,TN,"Electric Generators, Independent Power Producers",Petroleum,72
2016,4,TN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,8502
2016,4,TN,"Electric Generators, Independent Power Producers",Other Biomass,6867
2016,4,TN,"Electric Generators, Independent Power Producers",Wind,4233
2016,4,TN,"Electric Generators, Electric Utilities",Total,5188395
2016,4,TN,"Electric Generators, Electric Utilities",Coal,1645516
2016,4,TN,"Electric Generators, Electric Utilities",Pumped Storage,-40100
2016,4,TN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,435901
2016,4,TN,"Electric Generators, Electric Utilities",Natural Gas,684202
2016,4,TN,"Electric Generators, Electric Utilities",Nuclear,2454848
2016,4,TN,"Electric Generators, Electric Utilities",Petroleum,8028
2016,4,TN,"Electric Generators, Electric Utilities",Other Biomass,0
2016,4,TN,"Electric Generators, Electric Utilities",Wind,0
2016,4,TX,Total Electric Power Industry,Total,32641080
2016,4,TX,Total Electric Power Industry,Coal,6334218
2016,4,TX,Total Electric Power Industry,Hydroelectric Conventional,75437
2016,4,TX,Total Electric Power Industry,Natural Gas,17377159
2016,4,TX,Total Electric Power Industry,Nuclear,3650088
2016,4,TX,Total Electric Power Industry,Other Gases,190311
2016,4,TX,Total Electric Power Industry,Other,62728
2016,4,TX,Total Electric Power Industry,Petroleum,16762
2016,4,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,55860
2016,4,TX,Total Electric Power Industry,Other Biomass,63822
2016,4,TX,Total Electric Power Industry,Wind,4751324
2016,4,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,63369
2016,4,TX,"Combined Heat and Power, Industrial Power",Total,3411112
2016,4,TX,"Combined Heat and Power, Industrial Power",Natural Gas,3171793
2016,4,TX,"Combined Heat and Power, Industrial Power",Other Gases,96897
2016,4,TX,"Combined Heat and Power, Industrial Power",Other,61329
2016,4,TX,"Combined Heat and Power, Industrial Power",Petroleum,7736
2016,4,TX,"Combined Heat and Power, Industrial Power",Other Biomass,12110
2016,4,TX,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,61247
2016,4,TX,"Combined Heat and Power, Commercial Power",Total,71265
2016,4,TX,"Combined Heat and Power, Commercial Power",Natural Gas,64206
2016,4,TX,"Combined Heat and Power, Commercial Power",Petroleum,50
2016,4,TX,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,220
2016,4,TX,"Combined Heat and Power, Commercial Power",Other Biomass,3595
2016,4,TX,"Combined Heat and Power, Commercial Power",Wind,3194
2016,4,TX,"Combined Heat and Power, Electric Power",Total,3736096
2016,4,TX,"Combined Heat and Power, Electric Power",Natural Gas,3641282
2016,4,TX,"Combined Heat and Power, Electric Power",Other Gases,93414
2016,4,TX,"Combined Heat and Power, Electric Power",Other,1400
2016,4,TX,"Electric Generators, Independent Power Producers",Total,19379911
2016,4,TX,"Electric Generators, Independent Power Producers",Coal,3638202
2016,4,TX,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2617
2016,4,TX,"Electric Generators, Independent Power Producers",Natural Gas,7253310
2016,4,TX,"Electric Generators, Independent Power Producers",Nuclear,3650088
2016,4,TX,"Electric Generators, Independent Power Producers",Other,0
2016,4,TX,"Electric Generators, Independent Power Producers",Petroleum,3979
2016,4,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,55640
2016,4,TX,"Electric Generators, Independent Power Producers",Other Biomass,48116
2016,4,TX,"Electric Generators, Independent Power Producers",Wind,4728274
2016,4,TX,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,-315
2016,4,TX,"Electric Generators, Electric Utilities",Total,6042696
2016,4,TX,"Electric Generators, Electric Utilities",Coal,2696017
2016,4,TX,"Electric Generators, Electric Utilities",Hydroelectric Conventional,72819
2016,4,TX,"Electric Generators, Electric Utilities",Natural Gas,3246569
2016,4,TX,"Electric Generators, Electric Utilities",Petroleum,4998
2016,4,TX,"Electric Generators, Electric Utilities",Wind,19856
2016,4,TX,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,2437
2016,4,US-Total,Total Electric Power Industry,Total,293317279
2016,4,US-Total,Total Electric Power Industry,Coal,72223729
2016,4,US-Total,Total Electric Power Industry,Geothermal,1304842
2016,4,US-Total,Total Electric Power Industry,Pumped Storage,-451878
2016,4,US-Total,Total Electric Power Industry,Hydroelectric Conventional,25566808
2016,4,US-Total,Total Electric Power Industry,Natural Gas,100031758
2016,4,US-Total,Total Electric Power Industry,Nuclear,62365118
2016,4,US-Total,Total Electric Power Industry,Other Gases,1146031
2016,4,US-Total,Total Electric Power Industry,Other,1081004
2016,4,US-Total,Total Electric Power Industry,Petroleum,1846768
2016,4,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2981263
2016,4,US-Total,Total Electric Power Industry,Other Biomass,1769089
2016,4,US-Total,Total Electric Power Industry,Wind,20555046
2016,4,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,2897701
2016,4,US-Total,"Combined Heat and Power, Industrial Power",Total,11505777
2016,4,US-Total,"Combined Heat and Power, Industrial Power",Coal,726316
2016,4,US-Total,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,122985
2016,4,US-Total,"Combined Heat and Power, Industrial Power",Natural Gas,7207398
2016,4,US-Total,"Combined Heat and Power, Industrial Power",Other Gases,816117
2016,4,US-Total,"Combined Heat and Power, Industrial Power",Other,389147
2016,4,US-Total,"Combined Heat and Power, Industrial Power",Petroleum,117703
2016,4,US-Total,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,2428
2016,4,US-Total,"Combined Heat and Power, Industrial Power",Other Biomass,118441
2016,4,US-Total,"Combined Heat and Power, Industrial Power",Wind,7518
2016,4,US-Total,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,1997723
2016,4,US-Total,"Combined Heat and Power, Commercial Power",Total,1027580
2016,4,US-Total,"Combined Heat and Power, Commercial Power",Coal,30407
2016,4,US-Total,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2016,4,US-Total,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,5247
2016,4,US-Total,"Combined Heat and Power, Commercial Power",Natural Gas,620508
2016,4,US-Total,"Combined Heat and Power, Commercial Power",Other,96528
2016,4,US-Total,"Combined Heat and Power, Commercial Power",Petroleum,7814
2016,4,US-Total,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,49699
2016,4,US-Total,"Combined Heat and Power, Commercial Power",Other Biomass,200284
2016,4,US-Total,"Combined Heat and Power, Commercial Power",Wind,12240
2016,4,US-Total,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,4855
2016,4,US-Total,"Combined Heat and Power, Electric Power",Total,11613200
2016,4,US-Total,"Combined Heat and Power, Electric Power",Coal,876657
2016,4,US-Total,"Combined Heat and Power, Electric Power",Natural Gas,9980685
2016,4,US-Total,"Combined Heat and Power, Electric Power",Other Gases,288124
2016,4,US-Total,"Combined Heat and Power, Electric Power",Other,80079
2016,4,US-Total,"Combined Heat and Power, Electric Power",Petroleum,137361
2016,4,US-Total,"Combined Heat and Power, Electric Power",Other Biomass,87671
2016,4,US-Total,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,162624
2016,4,US-Total,"Electric Generators, Independent Power Producers",Total,105254804
2016,4,US-Total,"Electric Generators, Independent Power Producers",Coal,16470887
2016,4,US-Total,"Electric Generators, Independent Power Producers",Geothermal,1240355
2016,4,US-Total,"Electric Generators, Independent Power Producers",Pumped Storage,-84383
2016,4,US-Total,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1834975
2016,4,US-Total,"Electric Generators, Independent Power Producers",Natural Gas,35142755
2016,4,US-Total,"Electric Generators, Independent Power Producers",Nuclear,28328958
2016,4,US-Total,"Electric Generators, Independent Power Producers",Other Gases,33400
2016,4,US-Total,"Electric Generators, Independent Power Producers",Other,473394
2016,4,US-Total,"Electric Generators, Independent Power Producers",Petroleum,146606
2016,4,US-Total,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2736568
2016,4,US-Total,"Electric Generators, Independent Power Producers",Other Biomass,1234164
2016,4,US-Total,"Electric Generators, Independent Power Producers",Wind,17146233
2016,4,US-Total,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,550894
2016,4,US-Total,"Electric Generators, Electric Utilities",Total,163915917
2016,4,US-Total,"Electric Generators, Electric Utilities",Coal,54119462
2016,4,US-Total,"Electric Generators, Electric Utilities",Geothermal,64487
2016,4,US-Total,"Electric Generators, Electric Utilities",Pumped Storage,-367495
2016,4,US-Total,"Electric Generators, Electric Utilities",Hydroelectric Conventional,23603602
2016,4,US-Total,"Electric Generators, Electric Utilities",Natural Gas,47080413
2016,4,US-Total,"Electric Generators, Electric Utilities",Nuclear,34036160
2016,4,US-Total,"Electric Generators, Electric Utilities",Other Gases,8390
2016,4,US-Total,"Electric Generators, Electric Utilities",Other,41856
2016,4,US-Total,"Electric Generators, Electric Utilities",Petroleum,1437284
2016,4,US-Total,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,192569
2016,4,US-Total,"Electric Generators, Electric Utilities",Other Biomass,128529
2016,4,US-Total,"Electric Generators, Electric Utilities",Wind,3389055
2016,4,US-Total,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,181605
2016,4,UT,Total Electric Power Industry,Total,2262714
2016,4,UT,Total Electric Power Industry,Coal,1263646
2016,4,UT,Total Electric Power Industry,Geothermal,39771
2016,4,UT,Total Electric Power Industry,Hydroelectric Conventional,65922
2016,4,UT,Total Electric Power Industry,Natural Gas,786449
2016,4,UT,Total Electric Power Industry,Other Gases,0
2016,4,UT,Total Electric Power Industry,Other,14181
2016,4,UT,Total Electric Power Industry,Petroleum,4091
2016,4,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,33031
2016,4,UT,Total Electric Power Industry,Other Biomass,5860
2016,4,UT,Total Electric Power Industry,Wind,49763
2016,4,UT,"Combined Heat and Power, Industrial Power",Total,91126
2016,4,UT,"Combined Heat and Power, Industrial Power",Coal,47745
2016,4,UT,"Combined Heat and Power, Industrial Power",Natural Gas,29488
2016,4,UT,"Combined Heat and Power, Industrial Power",Other Gases,0
2016,4,UT,"Combined Heat and Power, Industrial Power",Other,13881
2016,4,UT,"Combined Heat and Power, Industrial Power",Petroleum,12
2016,4,UT,"Combined Heat and Power, Commercial Power",Total,5646
2016,4,UT,"Combined Heat and Power, Commercial Power",Natural Gas,5646
2016,4,UT,"Combined Heat and Power, Commercial Power",Petroleum,0
2016,4,UT,"Combined Heat and Power, Commercial Power",Other Biomass,0
2016,4,UT,"Combined Heat and Power, Electric Power",Total,599
2016,4,UT,"Combined Heat and Power, Electric Power",Natural Gas,3
2016,4,UT,"Combined Heat and Power, Electric Power",Other,300
2016,4,UT,"Combined Heat and Power, Electric Power",Petroleum,0
2016,4,UT,"Combined Heat and Power, Electric Power",Other Biomass,296
2016,4,UT,"Electric Generators, Independent Power Producers",Total,160002
2016,4,UT,"Electric Generators, Independent Power Producers",Coal,18653
2016,4,UT,"Electric Generators, Independent Power Producers",Geothermal,24194
2016,4,UT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,717
2016,4,UT,"Electric Generators, Independent Power Producers",Natural Gas,28041
2016,4,UT,"Electric Generators, Independent Power Producers",Petroleum,39
2016,4,UT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,33031
2016,4,UT,"Electric Generators, Independent Power Producers",Other Biomass,5564
2016,4,UT,"Electric Generators, Independent Power Producers",Wind,49763
2016,4,UT,"Electric Generators, Electric Utilities",Total,2005341
2016,4,UT,"Electric Generators, Electric Utilities",Coal,1197248
2016,4,UT,"Electric Generators, Electric Utilities",Geothermal,15577
2016,4,UT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,65204
2016,4,UT,"Electric Generators, Electric Utilities",Natural Gas,723272
2016,4,UT,"Electric Generators, Electric Utilities",Petroleum,4039
2016,4,VA,Total Electric Power Industry,Total,5117064
2016,4,VA,Total Electric Power Industry,Coal,910455
2016,4,VA,Total Electric Power Industry,Pumped Storage,-90281
2016,4,VA,Total Electric Power Industry,Hydroelectric Conventional,99313
2016,4,VA,Total Electric Power Industry,Natural Gas,1448151
2016,4,VA,Total Electric Power Industry,Nuclear,2406862
2016,4,VA,Total Electric Power Industry,Other,38667
2016,4,VA,Total Electric Power Industry,Petroleum,15181
2016,4,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,623
2016,4,VA,Total Electric Power Industry,Other Biomass,86806
2016,4,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,201287
2016,4,VA,"Combined Heat and Power, Industrial Power",Total,173944
2016,4,VA,"Combined Heat and Power, Industrial Power",Coal,30280
2016,4,VA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,885
2016,4,VA,"Combined Heat and Power, Industrial Power",Natural Gas,32025
2016,4,VA,"Combined Heat and Power, Industrial Power",Petroleum,787
2016,4,VA,"Combined Heat and Power, Industrial Power",Other Biomass,760
2016,4,VA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,109206
2016,4,VA,"Combined Heat and Power, Commercial Power",Total,36501
2016,4,VA,"Combined Heat and Power, Commercial Power",Coal,1081
2016,4,VA,"Combined Heat and Power, Commercial Power",Natural Gas,504
2016,4,VA,"Combined Heat and Power, Commercial Power",Other,17060
2016,4,VA,"Combined Heat and Power, Commercial Power",Petroleum,85
2016,4,VA,"Combined Heat and Power, Commercial Power",Other Biomass,17770
2016,4,VA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2016,4,VA,"Combined Heat and Power, Electric Power",Total,105258
2016,4,VA,"Combined Heat and Power, Electric Power",Coal,9983
2016,4,VA,"Combined Heat and Power, Electric Power",Natural Gas,95275
2016,4,VA,"Combined Heat and Power, Electric Power",Petroleum,0
2016,4,VA,"Electric Generators, Independent Power Producers",Total,416554
2016,4,VA,"Electric Generators, Independent Power Producers",Coal,-800
2016,4,VA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,4954
2016,4,VA,"Electric Generators, Independent Power Producers",Natural Gas,306064
2016,4,VA,"Electric Generators, Independent Power Producers",Other,21607
2016,4,VA,"Electric Generators, Independent Power Producers",Petroleum,11069
2016,4,VA,"Electric Generators, Independent Power Producers",Other Biomass,67900
2016,4,VA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,5760
2016,4,VA,"Electric Generators, Electric Utilities",Total,4384809
2016,4,VA,"Electric Generators, Electric Utilities",Coal,869911
2016,4,VA,"Electric Generators, Electric Utilities",Pumped Storage,-90281
2016,4,VA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,93475
2016,4,VA,"Electric Generators, Electric Utilities",Natural Gas,1014283
2016,4,VA,"Electric Generators, Electric Utilities",Nuclear,2406862
2016,4,VA,"Electric Generators, Electric Utilities",Other,0
2016,4,VA,"Electric Generators, Electric Utilities",Petroleum,3240
2016,4,VA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,623
2016,4,VA,"Electric Generators, Electric Utilities",Other Biomass,375
2016,4,VA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,86321
2016,4,VT,Total Electric Power Industry,Total,152013
2016,4,VT,Total Electric Power Industry,Hydroelectric Conventional,98603
2016,4,VT,Total Electric Power Industry,Natural Gas,1
2016,4,VT,Total Electric Power Industry,Petroleum,95
2016,4,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,5429
2016,4,VT,Total Electric Power Industry,Other Biomass,1966
2016,4,VT,Total Electric Power Industry,Wind,23991
2016,4,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,21929
2016,4,VT,"Combined Heat and Power, Commercial Power",Total,254
2016,4,VT,"Combined Heat and Power, Commercial Power",Petroleum,27
2016,4,VT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,227
2016,4,VT,"Electric Generators, Independent Power Producers",Total,91596
2016,4,VT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,65463
2016,4,VT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,5429
2016,4,VT,"Electric Generators, Independent Power Producers",Other Biomass,1966
2016,4,VT,"Electric Generators, Independent Power Producers",Wind,9676
2016,4,VT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,9062
2016,4,VT,"Electric Generators, Electric Utilities",Total,60163
2016,4,VT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,33141
2016,4,VT,"Electric Generators, Electric Utilities",Natural Gas,1
2016,4,VT,"Electric Generators, Electric Utilities",Petroleum,68
2016,4,VT,"Electric Generators, Electric Utilities",Wind,14315
2016,4,VT,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,12639
2016,4,WA,Total Electric Power Industry,Total,10107464
2016,4,WA,Total Electric Power Industry,Coal,2670
2016,4,WA,Total Electric Power Industry,Pumped Storage,-416
2016,4,WA,Total Electric Power Industry,Hydroelectric Conventional,8062287
2016,4,WA,Total Electric Power Industry,Natural Gas,334889
2016,4,WA,Total Electric Power Industry,Nuclear,814036
2016,4,WA,Total Electric Power Industry,Other Gases,35921
2016,4,WA,Total Electric Power Industry,Other,5862
2016,4,WA,Total Electric Power Industry,Petroleum,937
2016,4,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,82
2016,4,WA,Total Electric Power Industry,Other Biomass,24046
2016,4,WA,Total Electric Power Industry,Wind,699200
2016,4,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,127950
2016,4,WA,"Combined Heat and Power, Industrial Power",Total,112953
2016,4,WA,"Combined Heat and Power, Industrial Power",Coal,2670
2016,4,WA,"Combined Heat and Power, Industrial Power",Natural Gas,6998
2016,4,WA,"Combined Heat and Power, Industrial Power",Petroleum,745
2016,4,WA,"Combined Heat and Power, Industrial Power",Other Biomass,1418
2016,4,WA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,101123
2016,4,WA,"Combined Heat and Power, Commercial Power",Total,4458
2016,4,WA,"Combined Heat and Power, Commercial Power",Natural Gas,2800
2016,4,WA,"Combined Heat and Power, Commercial Power",Petroleum,24
2016,4,WA,"Combined Heat and Power, Commercial Power",Other Biomass,1634
2016,4,WA,"Combined Heat and Power, Electric Power",Total,89322
2016,4,WA,"Combined Heat and Power, Electric Power",Natural Gas,53401
2016,4,WA,"Combined Heat and Power, Electric Power",Other Gases,35921
2016,4,WA,"Combined Heat and Power, Electric Power",Petroleum,0
2016,4,WA,"Electric Generators, Independent Power Producers",Total,374645
2016,4,WA,"Electric Generators, Independent Power Producers",Coal,0
2016,4,WA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,36593
2016,4,WA,"Electric Generators, Independent Power Producers",Natural Gas,0
2016,4,WA,"Electric Generators, Independent Power Producers",Other,5862
2016,4,WA,"Electric Generators, Independent Power Producers",Petroleum,120
2016,4,WA,"Electric Generators, Independent Power Producers",Other Biomass,10971
2016,4,WA,"Electric Generators, Independent Power Producers",Wind,321100
2016,4,WA,"Electric Generators, Electric Utilities",Total,9526085
2016,4,WA,"Electric Generators, Electric Utilities",Pumped Storage,-416
2016,4,WA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,8025694
2016,4,WA,"Electric Generators, Electric Utilities",Natural Gas,271690
2016,4,WA,"Electric Generators, Electric Utilities",Nuclear,814036
2016,4,WA,"Electric Generators, Electric Utilities",Other,0
2016,4,WA,"Electric Generators, Electric Utilities",Petroleum,49
2016,4,WA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,82
2016,4,WA,"Electric Generators, Electric Utilities",Other Biomass,10023
2016,4,WA,"Electric Generators, Electric Utilities",Wind,378100
2016,4,WA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,26827
2016,4,WI,Total Electric Power Industry,Total,4382516
2016,4,WI,Total Electric Power Industry,Coal,1779092
2016,4,WI,Total Electric Power Industry,Hydroelectric Conventional,243609
2016,4,WI,Total Electric Power Industry,Natural Gas,1302630
2016,4,WI,Total Electric Power Industry,Nuclear,771742
2016,4,WI,Total Electric Power Industry,Other,6901
2016,4,WI,Total Electric Power Industry,Petroleum,14395
2016,4,WI,Total Electric Power Industry,Solar Thermal and Photovoltaic,121
2016,4,WI,Total Electric Power Industry,Other Biomass,46454
2016,4,WI,Total Electric Power Industry,Wind,150657
2016,4,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,66914
2016,4,WI,"Combined Heat and Power, Industrial Power",Total,143980
2016,4,WI,"Combined Heat and Power, Industrial Power",Coal,38339
2016,4,WI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,15590
2016,4,WI,"Combined Heat and Power, Industrial Power",Natural Gas,30080
2016,4,WI,"Combined Heat and Power, Industrial Power",Other,5152
2016,4,WI,"Combined Heat and Power, Industrial Power",Petroleum,7685
2016,4,WI,"Combined Heat and Power, Industrial Power",Other Biomass,1683
2016,4,WI,"Combined Heat and Power, Industrial Power",Wind,670
2016,4,WI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,44781
2016,4,WI,"Combined Heat and Power, Commercial Power",Total,19739
2016,4,WI,"Combined Heat and Power, Commercial Power",Coal,158
2016,4,WI,"Combined Heat and Power, Commercial Power",Natural Gas,14521
2016,4,WI,"Combined Heat and Power, Commercial Power",Other,0
2016,4,WI,"Combined Heat and Power, Commercial Power",Petroleum,117
2016,4,WI,"Combined Heat and Power, Commercial Power",Other Biomass,4944
2016,4,WI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2016,4,WI,"Combined Heat and Power, Electric Power",Total,97892
2016,4,WI,"Combined Heat and Power, Electric Power",Natural Gas,91374
2016,4,WI,"Combined Heat and Power, Electric Power",Petroleum,0
2016,4,WI,"Combined Heat and Power, Electric Power",Other Biomass,6518
2016,4,WI,"Electric Generators, Independent Power Producers",Total,896909
2016,4,WI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,9832
2016,4,WI,"Electric Generators, Independent Power Producers",Natural Gas,29554
2016,4,WI,"Electric Generators, Independent Power Producers",Nuclear,771742
2016,4,WI,"Electric Generators, Independent Power Producers",Petroleum,5
2016,4,WI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,121
2016,4,WI,"Electric Generators, Independent Power Producers",Other Biomass,31829
2016,4,WI,"Electric Generators, Independent Power Producers",Wind,53826
2016,4,WI,"Electric Generators, Electric Utilities",Total,3223996
2016,4,WI,"Electric Generators, Electric Utilities",Coal,1740596
2016,4,WI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,218187
2016,4,WI,"Electric Generators, Electric Utilities",Natural Gas,1137101
2016,4,WI,"Electric Generators, Electric Utilities",Other,1749
2016,4,WI,"Electric Generators, Electric Utilities",Petroleum,6588
2016,4,WI,"Electric Generators, Electric Utilities",Other Biomass,1481
2016,4,WI,"Electric Generators, Electric Utilities",Wind,96160
2016,4,WI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,22134
2016,4,WV,Total Electric Power Industry,Total,5598379
2016,4,WV,Total Electric Power Industry,Coal,5256041
2016,4,WV,Total Electric Power Industry,Hydroelectric Conventional,104089
2016,4,WV,Total Electric Power Industry,Natural Gas,106746
2016,4,WV,Total Electric Power Industry,Other Gases,1599
2016,4,WV,Total Electric Power Industry,Other,0
2016,4,WV,Total Electric Power Industry,Petroleum,9362
2016,4,WV,Total Electric Power Industry,Other Biomass,346
2016,4,WV,Total Electric Power Industry,Wind,120197
2016,4,WV,"Combined Heat and Power, Industrial Power",Total,66187
2016,4,WV,"Combined Heat and Power, Industrial Power",Coal,12936
2016,4,WV,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,49830
2016,4,WV,"Combined Heat and Power, Industrial Power",Natural Gas,1822
2016,4,WV,"Combined Heat and Power, Industrial Power",Other Gases,1599
2016,4,WV,"Combined Heat and Power, Electric Power",Total,20637
2016,4,WV,"Combined Heat and Power, Electric Power",Coal,20120
2016,4,WV,"Combined Heat and Power, Electric Power",Natural Gas,517
2016,4,WV,"Electric Generators, Independent Power Producers",Total,726531
2016,4,WV,"Electric Generators, Independent Power Producers",Coal,508073
2016,4,WV,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,11923
2016,4,WV,"Electric Generators, Independent Power Producers",Natural Gas,85937
2016,4,WV,"Electric Generators, Independent Power Producers",Other,0
2016,4,WV,"Electric Generators, Independent Power Producers",Petroleum,55
2016,4,WV,"Electric Generators, Independent Power Producers",Other Biomass,346
2016,4,WV,"Electric Generators, Independent Power Producers",Wind,120197
2016,4,WV,"Electric Generators, Electric Utilities",Total,4785025
2016,4,WV,"Electric Generators, Electric Utilities",Coal,4714912
2016,4,WV,"Electric Generators, Electric Utilities",Hydroelectric Conventional,42336
2016,4,WV,"Electric Generators, Electric Utilities",Natural Gas,18470
2016,4,WV,"Electric Generators, Electric Utilities",Other,0
